"22-01-2018 21:04:08","illegal access",/Applications/MAMP/htdocs/webo/B_php/php08_TTVA_2/extra/M_data_aanpassen.php,31
"22-01-2018 21:05:52","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd_is' in 'field list'",/Applications/MAMP/htdocs/webo/B_php/php08_TTVA_2/extra/M_data_aanpassen.php,101
"22-01-2018 21:06:08","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd_voorwaarde' in 'field list'",/Applications/MAMP/htdocs/webo/B_php/php08_TTVA_2/extra/M_data_aanpassen.php,101
"22-01-2018 21:06:36","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd_voorwaarde' in 'field list'",/Applications/MAMP/htdocs/webo/B_php/php08_TTVA_2/extra/M_data_aanpassen.php,101
"23-01-2018 10:09:56","illegal access",/Applications/MAMP/htdocs/webo/B_php/php08_TTVA_2/oefeningen/C_data_aanpassen.php,34
"30-01-2018 12:15:03","illegal access",/Applications/MAMP/htdocs/webo/B_php/php10_smarty/oefeningen/M_data_aanpassen.php,31
"30-01-2018 14:35:05","illegal access",/Applications/MAMP/htdocs/webo/B_php/php10_smarty/oefeningen/M_data_aanpassen.php,31
"30-01-2018 14:42:36","illegal access",/Applications/MAMP/htdocs/webo/B_php/php10_smarty/oefeningen/M_data_aanpassen.php,31
"30-01-2018 14:43:37","illegal access",/Applications/MAMP/htdocs/webo/B_php/php10_smarty/oefeningen/M_data_aanpassen.php,31
"30-01-2018 14:52:17","illegal access",/Applications/MAMP/htdocs/webo/B_php/php10_smarty/oefeningen/C_data_aanpassen.php,34
"30-01-2018 15:07:17","illegal access",/Applications/MAMP/htdocs/webo/B_php/php10_smarty/oefeningen/C_data_aanpassen.php,34
"30-01-2018 15:07:38","illegal access",/Applications/MAMP/htdocs/webo/B_php/php10_smarty/oefeningen/M_data_aanpassen.php,31
"01-01-2019 11:53:58","Unable to load template 'file:gemeenteZoeken.tpl'",/Applications/MAMP/htdocs/webo/B_php/php09_smarty/smarty/sysplugins/smarty_internal_template.php,185
"24-01-2022 15:54:36","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,34
"24-01-2022 16:02:04","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,34
"24-01-2022 16:06:25","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,34
"24-01-2022 16:06:56","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,26
"24-01-2022 16:07:01","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,26
"24-01-2022 16:07:26","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,24
"24-01-2022 16:23:50","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,24
"29-01-2022 16:57:16","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,29
"30-01-2022 10:19:21","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,31
"30-01-2022 10:26:42","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,31
"30-01-2022 14:29:23","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/Les10/scripts/postcode.php,31
"01-02-2022 09:30:31","SQLSTATE[42S02]: Base table or view not found: 1146 Table 'db_schooloef.v_lesgevers' doesn't exist",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/index.php,54
"01-02-2022 09:34:30","SQLSTATE[42S02]: Base table or view not found: 1146 Table 'db_schooloef.v_lesgevers' doesn't exist",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/index.php,54
"01-02-2022 11:03:24","Unable to load template 'file:basisAppl.tpl'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/smarty/sysplugins/smarty_internal_template.php,185
"01-02-2022 11:04:08","Unable to load template 'file:template1.tpl'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/smarty/sysplugins/smarty_internal_template.php,185
"01-02-2022 11:09:48","Unable to load template 'file:template1.tpl'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/smarty/sysplugins/smarty_internal_template.php,185
"01-02-2022 11:11:07","Unable to load template 'file:template1.tpl'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/smarty/sysplugins/smarty_internal_template.php,185
"01-02-2022 11:12:53","Unable to load template 'file:template1.tpl'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/smarty/sysplugins/smarty_internal_template.php,185
"01-02-2022 11:16:33","Unable to load template 'file:basisAppl.tpl'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/smarty/sysplugins/smarty_internal_template.php,185
"01-02-2022 11:18:04","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/C_toevoegen.php,71
"01-02-2022 11:28:58","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/C_toevoegen.php,71
"03-02-2022 16:26:05","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/c_toevoegen.php,91
"03-02-2022 16:27:05","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/L_toevoegen.php,91
"03-02-2022 16:28:28","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/L_toevoegen.php,91
